generation,MSE,time,run_id
32,10.95163,1.826032,27
33,10.77534,1.870743,27
34,10.77534,1.910811,27
35,10.77534,1.956904,27
36,10.14476,2.000299,27
37,10.14476,2.047237,27
38,10.16633,2.087083,27
39,10.14476,2.128443,27
40,10.32477,2.17315,27
41,10.14476,2.21626,27
42,10.21451,2.261147,27
43,10.14476,2.310926,27
44,10.21451,2.358764,27
45,10.32216,2.404588,27
46,10.2334,2.455102,27
47,10.14249,2.504256,27
48,10.14249,2.553868,27
49,10.14249,2.602881,27
50,10.14249,2.648547,27
51,10.14249,2.688521,27
52,10.14249,2.735205,27
53,10.14249,2.779868,27
54,9.659673,2.824031,27
55,9.659673,2.864239,27
56,9.659673,2.908845,27
57,9.659673,2.949945,27
58,9.659673,2.996701,27
59,9.659673,3.045999,27
60,9.659673,3.090422,27
61,9.659673,3.130537,27
62,9.659673,3.175529,27
63,9.659673,3.216387,27
64,9.659673,3.261382,27
65,9.659673,3.307089,27
66,9.659673,3.354654,27
67,9.659673,3.394586,27
68,9.659673,3.436539,27
69,9.659673,3.480679,27
70,9.659673,3.525765,27
71,9.659673,3.576207,27
72,6.736286,3.612716,27
1,12.83747,0.4798976,28
2,12.83747,0.5296265,28
3,12.83747,0.5735985,28
4,12.83747,0.618042,28
5,12.83747,0.6624641,28
6,12.76477,0.7059397,28
7,12.76477,0.74629,28
8,12.29727,0.7878712,28
9,12.26697,0.8322525,28
10,12.29727,0.8723727,28
11,12.26697,0.9141277,28
12,12.26697,0.9780093,28
13,11.79875,1.024101,28
14,11.79875,1.067071,28
15,11.79875,1.109426,28
16,11.79875,1.151671,28
17,11.79875,1.19621,28
18,11.79875,1.239818,28
19,11.79875,1.283189,28
20,11.36268,1.324431,28
21,11.36268,1.364775,28
22,11.36268,1.40925,28
23,11.36268,1.453747,28
24,11.36268,1.498722,28
25,11.27236,1.547695,28
26,11.19756,1.595546,28
27,10.90018,1.63758,28
28,10.90018,1.677934,28
29,10.90018,1.722853,28
30,10.80898,1.769347,28
31,10.80898,1.814063,28
32,10.06928,1.853739,28
33,10.06928,1.893982,28
34,10.00964,1.938604,28
35,10.00964,1.978789,28
36,10.00964,2.018556,28
37,10.00964,2.062805,28
38,10.00964,2.107172,28
39,10.00964,2.155559,28
40,9.82938,2.197401,28
41,9.617458,2.240621,28
42,9.617458,2.28401,28
43,9.617458,2.32515,28
44,9.617458,2.366006,28
45,9.617458,2.406236,28
46,9.617458,2.447094,28
47,9.381319,2.487071,28
48,9.381319,2.52783,28
49,8.929778,2.57147,28
50,8.929778,2.612201,28
51,8.929778,2.653628,28
52,8.929778,2.705111,28
53,8.929778,2.754597,28
54,8.929778,2.798674,28
55,8.857677,2.841238,28
56,8.857677,2.88575,28
57,8.857677,2.930378,28
58,8.723394,2.973268,28
59,8.723394,3.014045,28
60,8.723394,3.055174,28
61,8.60253,3.098613,28
62,8.60253,3.147016,28
63,8.60253,3.198677,28
64,8.60253,3.240911,28
65,8.60253,3.28939,28
66,8.60253,3.337493,28
67,8.60253,3.376295,28
68,8.60253,3.416136,28
69,8.60253,3.456948,28
70,8.60253,3.49953,28
71,8.60253,3.543418,28
72,6.910034,3.572243,28
1,12.39506,0.4726816,29
2,12.39506,0.5222832,29
3,12.39506,0.5738871,29
4,11.38841,0.6160821,29
5,11.38841,0.6557044,29
6,11.38841,0.7001905,29
7,11.38841,0.7482936,29
8,11.38841,0.8007202,29
9,11.38841,0.8510521,29
10,10.36473,0.9145758,29
11,10.36473,0.9906266,29
12,10.36473,1.039515,29
13,10.36473,1.084784,29
14,10.36473,1.125871,29
15,10.36473,1.166827,29
16,10.36473,1.211338,29
17,10.36473,1.252132,29
18,10.36473,1.300935,29
19,10.36473,1.345081,29
20,10.36473,1.385847,29
21,10.36473,1.426328,29
22,10.36473,1.469341,29
23,10.36473,1.514083,29
24,10.36473,1.557617,29
25,10.36473,1.602598,29
26,9.89525,1.650592,29
27,9.89525,1.692284,29
28,9.89525,1.73288,29
29,9.89525,1.773942,29
30,9.89525,1.81922,29
31,9.89525,1.860218,29
32,9.89525,1.901829,29
33,9.89525,1.945493,29
34,9.75441,1.989577,29
35,9.75441,2.030684,29
36,9.75441,2.072162,29
37,9.75441,2.115945,29
38,9.75441,2.156403,29
39,9.75441,2.202688,29
40,9.75441,2.249859,29
41,9.484029,2.295279,29
42,9.484029,2.34635,29
43,9.484029,2.39788,29
44,9.484029,2.443897,29
45,9.484029,2.49369,29
46,9.484029,2.540576,29
47,9.484029,2.58425,29
48,9.413137,2.632704,29
49,9.413137,2.680642,29
50,9.413137,2.726368,29
51,9.413137,2.767062,29
52,9.413137,2.807852,29
53,9.413137,2.855064,29
54,9.413137,2.904557,29
55,9.413137,2.949786,29
56,9.413137,2.990427,29
57,9.413137,3.034691,29
58,9.413137,3.077573,29
59,9.25098,3.120216,29
60,9.25098,3.161353,29
61,9.17682,3.20237,29
62,9.17682,3.251464,29
63,9.17682,3.299105,29
64,9.17682,3.344093,29
65,9.17682,3.3848,29
66,9.17682,3.428297,29
67,9.17682,3.470772,29
68,9.17682,3.510976,29
69,9.17682,3.553656,29
70,9.17682,3.596356,29
71,9.17682,3.636973,29
72,6.603006,3.665913,29
1,13.21224,0.4883832,30
2,12.81038,0.5328325,30
3,12.36819,0.5744144,30
4,12.07037,0.616843,30
5,11.44589,0.6628444,30
6,11.44589,0.7080781,30
7,11.44589,0.7522595,30
8,11.44589,0.8003901,30
9,11.44589,0.8452475,30
10,10.97811,0.8866943,30
11,10.97811,0.928138,30
12,10.97811,0.960749,30
13,10.97811,1.004461,30
14,10.97811,1.051534,30
15,10.91192,1.095612,30
16,10.91192,1.138693,30
17,10.91192,1.181511,30
18,10.91192,1.221451,30
19,10.91192,1.261914,30
20,10.91192,1.307689,30
21,10.91192,1.352137,30
22,10.91192,1.397615,30
23,10.91192,1.442167,30
24,10.91192,1.488694,30
25,10.55974,1.530161,30
26,10.55974,1.575797,30
27,10.55974,1.625421,30
28,10.55974,1.675066,30
29,9.930582,1.723643,30
30,9.930582,1.769965,30
31,9.930582,1.816645,30
32,9.930582,1.856001,30
33,9.930582,1.896802,30
34,9.930582,1.941837,30
35,9.930582,1.99098,30
36,9.930582,2.035716,30
37,9.930582,2.081154,30
38,9.930582,2.124871,30
39,9.668134,2.168267,30
40,9.668134,2.211939,30
41,9.668134,2.255804,30
42,9.668134,2.300263,30
43,9.668134,2.341088,30
44,9.668134,2.387491,30
45,9.668134,2.428599,30
46,9.668134,2.479446,30
47,9.668134,2.519589,30
48,9.668134,2.558892,30
49,9.668134,2.601897,30
50,9.668134,2.652046,30
51,9.43524,2.693548,30
52,9.43524,2.751479,30
53,9.296182,2.80068,30
54,9.296182,2.841732,30
55,9.296182,2.881856,30
56,9.296182,2.922095,30
57,9.296182,2.966626,30
58,9.296182,3.007452,30
59,9.296182,3.051415,30
60,8.979957,3.090681,30
61,8.979957,3.131195,30
62,8.979957,3.174572,30
63,8.979957,3.215412,30
64,8.979957,3.267592,30
65,8.979957,3.318635,30
66,8.979957,3.369342,30
67,8.979957,3.419834,30
68,8.979957,3.463766,30
69,8.979957,3.50654,30
70,8.979957,3.546514,30
71,8.979957,3.586562,30
72,6.846364,3.621575,30
1,13.78309,0.4757118,31
2,13.95063,0.5210391,31
3,13.74915,0.5625312,31
4,13.08264,0.6026962,31
5,13.08264,0.6509016,31
6,12.9136,0.702206,31
7,12.9136,0.7466026,31
8,12.70613,0.7923137,31
9,12.70613,0.8364058,31
10,12.60234,0.8837029,31
11,12.60234,0.9363494,31
12,11.71276,0.9796127,31
13,11.71276,1.023365,31
14,11.71276,1.066014,31
15,11.00816,1.107023,31
16,11.00816,1.148106,31
17,11.00816,1.18887,31
18,11.00816,1.228379,31
19,11.00816,1.269553,31
20,11.00816,1.322605,31
21,10.84996,1.368862,31
22,10.84996,1.40687,31
23,10.84996,1.447841,31
24,10.84996,1.48787,31
25,10.393,1.534137,31
26,10.393,1.575393,31
27,10.393,1.615016,31
28,10.393,1.659295,31
29,10.393,1.702949,31
30,10.393,1.749063,31
31,10.393,1.789465,31
32,10.393,1.829417,31
33,10.393,1.870586,31
34,10.393,1.911234,31
35,10.393,1.95462,31
36,10.393,2.005372,31
37,10.393,2.04715,31
38,10.393,2.08868,31
39,10.3568,2.132933,31
40,10.3568,2.175978,31
41,10.3568,2.221832,31
42,10.3568,2.268556,31
43,10.3568,2.309627,31
44,10.3568,2.349794,31
45,10.26361,2.389479,31
46,9.978019,2.435495,31
47,9.978019,2.484776,31
48,9.978019,2.525845,31
49,9.722625,2.566911,31
50,9.722625,2.607017,31
51,9.722625,2.652815,31
52,9.722625,2.693668,31
53,9.722625,2.734289,31
54,9.722625,2.779594,31
55,9.607033,2.820574,31
56,9.607033,2.862073,31
57,9.607033,2.902993,31
58,9.607033,2.944913,31
59,9.607033,2.99024,31
60,9.607033,3.052646,31
61,9.607033,3.099693,31
62,9.607033,3.147019,31
63,9.418829,3.193356,31
64,9.418829,3.23805,31
65,9.418829,3.284586,31
66,9.418829,3.333642,31
67,9.418829,3.378354,31
68,9.418829,3.418956,31
69,9.418829,3.4589,31
70,9.41175,3.499243,31
71,9.41175,3.549187,31
72,6.959968,3.572847,31
1,14.32866,0.5267984,32
2,13.6032,0.5708561,32
3,13.6032,0.6115529,32
4,13.6032,0.6578958,32
5,13.6032,0.7100118,32
6,13.6032,0.7610816,32
7,13.6032,0.8127264,32
8,13.6032,0.858764,32
9,13.6032,0.916501,32
10,13.6032,0.9695744,32
11,13.6032,1.010136,32
12,13.6032,1.051227,32
13,13.6032,1.096846,32
14,13.6032,1.139063,32
15,12.51364,1.183282,32
16,12.51364,1.224402,32
17,12.51364,1.270926,32
18,10.99676,1.316636,32
19,10.99676,1.365506,32
20,10.99676,1.415718,32
21,10.99676,1.465835,32
22,10.99676,1.509914,32
23,10.99676,1.553817,32
24,10.99676,1.593287,32
25,10.99676,1.643948,32
26,10.99676,1.694521,32
27,10.99676,1.745522,32
28,10.99676,1.796465,32
29,10.99676,1.843521,32
30,10.99676,1.887529,32
31,10.30734,1.931435,32
32,10.17337,1.975662,32
33,10.33777,2.018459,32
34,10.17337,2.065639,32
35,10.17337,2.112572,32
36,10.17337,2.154321,32
37,10.16533,2.201623,32
38,9.92015,2.241603,32
39,9.92015,2.281549,32
40,9.238488,2.32301,32
41,9.238488,2.367343,32
42,9.238488,2.408551,32
43,9.238488,2.449553,32
44,9.143455,2.490109,32
45,9.098978,2.529353,32
46,9.098978,2.575419,32
47,9.098978,2.621327,32
48,9.044037,2.669823,32
49,8.931085,2.713815,32
50,8.904583,2.758507,32
51,8.904583,2.803884,32
52,8.45877,2.842779,32
53,8.45877,2.889704,32
54,8.45877,2.932958,32
55,8.45877,2.973305,32
56,8.380906,3.018326,32
57,8.248449,3.062748,32
58,8.248449,3.103534,32
59,8.248449,3.149777,32
60,8.233865,3.196003,32
61,8.233865,3.24503,32
62,8.233865,3.286797,32
63,8.233865,3.328707,32
64,8.233865,3.37506,32
65,8.233865,3.423516,32
66,8.233865,3.47003,32
67,8.233865,3.520552,32
68,8.233865,3.56957,32
69,8.233865,3.616553,32
70,8.233865,3.665987,32
71,8.233865,3.716796,32
72,6.800341,3.753099,32
1,13.4679,0.4564583,33
2,13.4679,0.5191739,33
3,13.4679,0.5736789,33
4,11.92047,0.6175391,33
5,11.80725,0.6610245,33
6,11.77762,0.7021127,33
7,11.80725,0.7459096,33
8,11.80725,0.7880162,33
9,11.80725,0.8378989,33
10,11.58408,0.8848236,33
11,11.25914,0.9306572,33
12,11.56729,0.9776639,33
13,11.25914,1.01708,33
14,11.12779,1.061835,33
15,11.12779,1.105533,33
16,10.95203,1.151098,33
17,10.95203,1.194064,33
18,10.95203,1.238328,33
19,10.90915,1.278379,33
20,10.90915,1.319548,33
21,10.90915,1.372038,33
22,10.06985,1.424376,33
23,10.06985,1.475089,33
24,9.882776,1.525671,33
25,9.882776,1.567184,33
26,9.882776,1.607962,33
27,9.658402,1.653782,33
28,9.658402,1.693045,33
29,9.658402,1.737392,33
30,9.528591,1.778147,33
31,9.528591,1.819352,33
32,9.528591,1.859765,33
33,9.528591,1.900789,33
34,9.528591,1.945413,33
35,9.528591,1.989313,33
36,9.528591,2.029722,33
37,9.363462,2.069409,33
38,9.247367,2.114359,33
39,9.247367,2.154306,33
40,9.247367,2.193939,33
41,9.247367,2.241108,33
42,9.247367,2.287389,33
43,9.247367,2.336493,33
44,9.247367,2.380977,33
45,9.0439,2.423506,33
46,9.0439,2.474618,33
47,9.0439,2.519742,33
48,9.0439,2.572623,33
49,9.0439,2.618381,33
50,9.0439,2.661595,33
51,9.0439,2.701147,33
52,9.0439,2.744836,33
53,9.0439,2.787488,33
54,9.0439,2.83655,33
55,9.0439,2.885469,33
56,9.0439,2.934632,33
57,9.0439,2.979666,33
58,9.0439,3.024035,33
59,8.64972,3.063991,33
60,8.64972,3.110481,33
61,8.64972,3.159542,33
62,8.64972,3.211875,33
63,8.64972,3.258025,33
64,8.64972,3.306513,33
65,8.64972,3.348073,33
66,8.64972,3.389225,33
67,8.64972,3.42947,33
68,8.64972,3.47222,33
69,8.64972,3.513588,33
70,8.64972,3.558556,33
71,8.64972,3.602627,33
72,6.847944,3.631242,33
1,14.69066,0.5020768,34
2,14.59442,0.5520941,34
3,13.35809,0.5935319,34
4,13.35809,0.6338036,34
5,11.98022,0.6745942,34
6,11.98022,0.7153117,34
7,11.98022,0.761532,34
8,11.98022,0.810046,34
9,11.98022,0.8594601,34
10,11.98022,0.9032557,34
11,11.98022,0.943025,34
12,11.45434,0.9867088,34
13,11.45434,1.036666,34
14,11.45434,1.07853,34
15,11.45434,1.12249,34
16,11.45434,1.167533,34
17,10.23551,1.218541,34
18,10.23551,1.259307,34
19,10.23551,1.301956,34
20,10.23551,1.352156,34
21,10.12941,1.397309,34
22,10.12941,1.432235,34
23,10.12941,1.472333,34
24,10.12941,1.512212,34
25,9.900717,1.556543,34
26,9.307707,1.59691,34
27,9.307707,1.637048,34
28,9.307707,1.683269,34
29,9.307707,1.733308,34
30,9.307707,1.783624,34
31,9.307707,1.825042,34
32,9.307707,1.873148,34
33,9.307707,1.914256,34
34,9.307707,1.955534,34
35,9.307707,2.004022,34
36,9.307707,2.047036,34
37,9.223783,2.088699,34
38,9.223783,2.134119,34
39,9.223783,2.174098,34
40,9.154403,2.218617,34
41,9.154403,2.25862,34
42,9.154403,2.307198,34
43,9.154403,2.348553,34
44,9.154403,2.389855,34
45,9.154403,2.432988,34
46,9.154403,2.476868,34
47,9.154403,2.522732,34
48,8.996437,2.573348,34
49,8.996437,2.615894,34
50,8.774289,2.661628,34
51,8.774289,2.702392,34
52,8.774289,2.750656,34
53,8.774289,2.790496,34
54,8.774289,2.830755,34
55,8.774289,2.874406,34
56,8.774289,2.925414,34
57,8.522484,2.971386,34
58,8.581464,3.018573,34
59,8.631462,3.062637,34
60,8.518253,3.10325,34
61,8.518253,3.146252,34
62,8.518253,3.193382,34
63,8.503915,3.236559,34
64,8.503915,3.277359,34
65,8.503915,3.316968,34
66,8.503915,3.360773,34
67,8.503915,3.404943,34
68,8.503915,3.452972,34
69,8.503915,3.5017,34
70,8.503915,3.549791,34
71,8.503915,3.601212,34
72,6.755202,3.632471,34
1,14.76415,0.487045,35
2,14.36545,0.5387799,35
3,13.90654,0.5867439,35
4,13.90654,0.6316862,35
5,13.69689,0.6726993,35
6,13.67026,0.7211655,35
7,13.13798,0.7739206,35
8,12.92395,0.8170469,35
9,12.92395,0.8609506,35
10,11.12103,0.9117823,35
11,11.12103,0.9636796,35
12,11.12103,1.007857,35
13,11.12103,1.04944,35
14,11.07494,1.096916,35
15,11.07494,1.146076,35
16,11.07494,1.19013,35
17,11.07494,1.230393,35
18,11.07494,1.272345,35
19,11.07494,1.315122,35
20,10.88929,1.36623,35
21,10.67887,1.40702,35
22,10.67887,1.448542,35
23,10.67887,1.49003,35
24,10.67887,1.530159,35
25,10.56415,1.571981,35
26,10.56415,1.613009,35
27,10.56415,1.658986,35
28,10.27591,1.707752,35
29,10.27591,1.759082,35
30,10.27591,1.809783,35
31,10.27591,1.855227,35
32,10.27591,1.900806,35
33,10.27591,1.941825,35
34,10.14859,1.980788,35
35,10.14859,2.021224,35
36,10.14859,2.06285,35
37,10.14859,2.107934,35
38,9.676956,2.152569,35
39,9.676956,2.197388,35
40,9.676956,2.238635,35
41,9.676956,2.283771,35
42,9.676956,2.327001,35
43,9.676956,2.375853,35
44,9.676956,2.421353,35
45,9.676956,2.460902,35
46,9.676956,2.500977,35
47,9.676956,2.543336,35
48,9.467194,2.587415,35
49,9.467194,2.630797,35
50,9.467194,2.676895,35
51,9.467194,2.730631,35
52,9.467194,2.781541,35
53,9.141348,2.831979,35
54,9.141348,2.882643,35
55,9.141348,2.921784,35
56,9.128212,2.966505,35
57,9.128212,3.007529,35
58,9.120841,3.049422,35
59,9.120841,3.090548,35
60,9.120841,3.13385,35
61,9.120841,3.181096,35
62,9.120841,3.224861,35
63,9.120841,3.266632,35
64,9.120841,3.307374,35
65,9.120841,3.351041,35
66,8.677657,3.390068,35
67,8.677657,3.435557,35
68,8.677657,3.480209,35
69,8.677657,3.520606,35
70,8.677657,3.560078,35
71,8.677657,3.599675,35
72,7.021597,3.626871,35
1,12.78757,0.4495567,36
2,12.78757,0.4997292,36
3,12.47424,0.545857,36
4,12.47424,0.5994701,36
5,11.93905,0.6430902,36
6,11.93905,0.6899113,36
7,11.93905,0.7377861,36
8,11.93905,0.7831223,36
9,11.93905,0.8292754,36
10,11.93905,0.877673,36
11,11.93905,0.9507069,36
12,11.80447,1.000175,36
13,11.80447,1.046963,36
14,11.93883,1.092511,36
15,11.01037,1.139623,36
16,10.76518,1.192711,36
17,10.75497,1.236371,36
18,10.62835,1.280833,36
19,10.28633,1.321257,36
20,10.28633,1.362568,36
21,10.28633,1.404106,36
22,10.28633,1.449042,36
23,10.28633,1.48934,36
24,10.28633,1.530347,36
25,10.28633,1.57103,36
26,10.28633,1.612887,36
27,10.28633,1.653035,36
28,10.28633,1.693994,36
29,10.28633,1.738449,36
30,10.28633,1.779764,36
31,10.28633,1.820758,36
32,10.28633,1.860269,36
33,10.28633,1.900792,36
34,10.17181,1.943488,36
35,10.17181,1.98675,36
36,10.01502,2.033548,36
37,9.985062,2.081257,36
38,10.1194,2.127322,36
39,10.02573,2.171889,36
40,10.2316,2.21137,36
41,9.940173,2.258484,36
42,9.463325,2.308337,36
43,9.463325,2.358098,36
44,9.463325,2.40018,36
45,9.463325,2.444275,36
46,9.401752,2.484957,36
47,9.401752,2.525372,36
48,9.347569,2.566789,36
49,9.347569,2.611747,36
50,9.347569,2.658129,36
51,9.347569,2.702405,36
52,9.347569,2.749505,36
53,9.347569,2.796316,36
54,9.347569,2.83851,36
55,9.340277,2.88605,36
56,9.340277,2.93035,36
57,9.340277,2.976371,36
58,9.340277,3.017411,36
59,9.340277,3.057329,36
60,9.120647,3.101381,36
61,9.120647,3.148543,36
62,9.120647,3.19908,36
63,9.120647,3.243547,36
64,9.120647,3.290409,36
65,9.120647,3.338369,36
66,9.120647,3.379062,36
67,9.120647,3.419677,36
68,9.120647,3.459982,36
69,9.120647,3.501374,36
70,9.120647,3.54212,36
71,9.120647,3.587746,36
72,6.701287,3.616263,36
1,13.85154,0.4858953,37
2,13.41505,0.5357729,37
3,12.87907,0.5780093,37
4,12.87907,0.6255073,37
5,12.87907,0.6722161,37
6,12.52743,0.7131389,37
7,12.17062,0.7579823,37
8,12.17633,0.8009184,37
9,12.17062,0.8483226,37
10,12.17062,0.8899037,37
11,12.28233,0.9503905,37
12,12.16893,1.023499,37
13,12.4692,1.064553,37
14,12.16893,1.109199,37
15,12.16893,1.150866,37
16,12.21097,1.201993,37
17,11.93585,1.251459,37
18,11.93585,1.291755,37
19,11.93585,1.336688,37
20,11.93585,1.386995,37
21,11.93585,1.431516,37
22,11.47718,1.476165,37
23,11.47718,1.523013,37
24,11.47718,1.568505,37
25,11.47718,1.608714,37
26,11.34541,1.649355,37
27,11.36159,1.693944,37
28,11.34541,1.740371,37
29,11.19019,1.787417,37
30,10.65208,1.83817,37
31,10.65208,1.888,37
32,10.65208,1.929266,37
33,10.65208,1.971805,37
34,10.65208,2.013598,37
35,10.65208,2.05515,37
36,10.65208,2.095748,37
37,10.65208,2.136567,37
38,10.49222,2.178614,37
39,10.49222,2.221122,37
40,10.49222,2.269358,37
41,10.49222,2.313133,37
42,10.49222,2.356971,37
43,10.49222,2.396626,37
44,10.49222,2.439394,37
45,10.46062,2.489429,37
46,10.37347,2.538704,37
47,10.28486,2.587909,37
48,10.28683,2.633801,37
49,10.2787,2.68348,37
50,10.05702,2.729617,37
51,10.05702,2.773387,37
52,10.05702,2.824324,37
53,10.05702,2.869637,37
54,10.05702,2.911128,37
55,10.05702,2.951589,37
56,10.05702,2.992241,37
57,9.891548,3.033118,37
58,9.883426,3.07555,37
59,9.885518,3.11627,37
60,9.928198,3.1565,37
61,9.885518,3.202237,37
62,9.742026,3.243624,37
63,9.742026,3.286569,37
64,9.742026,3.336928,37
65,9.603155,3.387108,37
66,9.603155,3.431455,37
67,9.558877,3.470843,37
68,9.558877,3.517712,37
69,9.558877,3.563202,37
70,9.558877,3.603358,37
71,9.558877,3.647168,37
72,7.011732,3.683783,37
1,13.98705,0.5098596,38
2,13.98705,0.551705,38
3,13.86948,0.5968386,38
4,13.41423,0.6400708,38
5,12.95533,0.6808006,38
6,12.60179,0.7272277,38
7,12.14258,0.7741351,38
8,12.14258,0.8230602,38
9,12.14258,0.8710522,38
10,11.85981,0.9168918,38
11,11.85981,0.9781046,38
12,11.85981,1.023665,38
13,11.85981,1.064394,38
14,11.85981,1.110515,38
15,11.85981,1.159425,38
16,11.85981,1.205205,38
17,11.85981,1.253525,38
18,11.85981,1.298155,38
19,11.85981,1.338713,38
20,11.85981,1.385228,38
21,11.85981,1.432037,38
22,11.85981,1.473378,38
23,11.44227,1.514238,38
24,11.44227,1.554373,38
25,11.44227,1.595499,38
26,11.44227,1.637619,38
27,11.44227,1.685347,38
28,11.44227,1.734127,38
29,10.13553,1.781318,38
30,10.13553,1.827236,38
31,10.13553,1.873717,38
32,9.779332,1.922332,38
33,9.963818,1.968416,38
34,9.841565,2.015048,38
35,9.760505,2.061707,38
36,9.926221,2.107221,38
37,9.993046,2.147518,38
38,9.876254,2.190145,38
39,9.926221,2.234488,38
40,9.841565,2.273863,38
41,9.883066,2.315037,38
42,9.841565,2.355964,38
43,9.883066,2.398725,38
44,9.841565,2.444384,38
45,9.883066,2.486839,38
46,9.883066,2.527105,38
47,9.883066,2.566711,38
48,9.876511,2.614925,38
49,9.841565,2.659385,38
50,9.876511,2.70055,38
51,9.876511,2.745255,38
52,9.883066,2.786458,38
53,9.883066,2.83085,38
54,9.841565,2.87406,38
55,9.876511,2.91925,38
56,9.876511,2.964467,38
57,9.876511,3.014888,38
58,9.859962,3.066494,38
59,9.883066,3.118417,38
60,9.819021,3.165199,38
61,9.841565,3.210853,38
62,9.876511,3.251172,38
63,9.876511,3.291547,38
64,9.876511,3.332317,38
65,9.681484,3.373548,38
66,9.681484,3.416783,38
67,9.681484,3.457512,38
68,9.681484,3.499926,38
69,9.681484,3.543258,38
70,9.484756,3.585982,38
71,9.484756,3.629838,38
72,6.890462,3.657119,38
1,14.0465,0.4939204,39
2,14.0465,0.5379962,39
3,14.0465,0.5839636,39
4,13.8767,0.6307773,39
5,13.36504,0.6796431,39
6,11.99557,0.7271501,39
7,12.04903,0.7718179,39
8,11.99557,0.8196877,39
9,12.04903,0.8700841,39
10,12.15277,0.9300118,39
11,11.99557,0.9957399,39
12,12.01591,1.047104,39
13,12.01591,1.094266,39
14,12.01591,1.144922,39
15,12.01591,1.196515,39
16,12.01591,1.24287,39
17,11.53525,1.287218,39
18,11.53525,1.330624,39
19,11.53525,1.381496,39
20,11.53525,1.432951,39
21,11.53525,1.485138,39
22,11.53525,1.536483,39
23,11.53525,1.585367,39
24,11.53525,1.637556,39
25,11.53525,1.683078,39
26,11.53525,1.732898,39
27,11.53525,1.778968,39
28,11.53525,1.818589,39
29,11.53525,1.862127,39
30,11.53525,1.909086,39
31,11.53525,1.960015,39
32,11.53525,2.001748,39
33,11.53525,2.044874,39
34,11.53525,2.086318,39
35,11.53525,2.126806,39
36,11.53525,2.171006,39
37,11.53525,2.219488,39
38,11.41945,2.268169,39
39,10.91382,2.315845,39
40,10.91382,2.363872,39
41,10.91382,2.408661,39
42,10.91382,2.452594,39
43,10.91382,2.496958,39
44,10.91382,2.537092,39
45,10.91382,2.579569,39
46,10.91382,2.625786,39
47,10.87414,2.67012,39
48,10.87414,2.723487,39
49,10.87414,2.77515,39
50,10.87414,2.82518,39
51,10.87414,2.86896,39
52,10.87414,2.913217,39
53,10.62393,2.96026,39
54,10.62393,3.000143,39
55,10.62393,3.041059,39
56,10.62393,3.081127,39
57,10.62393,3.122049,39
58,10.62393,3.166705,39
59,10.62393,3.214647,39
60,10.35438,3.262668,39
61,10.35438,3.311993,39
62,10.35438,3.363367,39
63,10.35438,3.403062,39
64,10.35438,3.443299,39
65,9.960361,3.486508,39
66,9.960361,3.526055,39
67,9.960361,3.576114,39
68,9.960361,3.621351,39
69,9.960361,3.668057,39
70,9.960361,3.71414,39
71,9.960361,3.764774,39
72,6.743928,3.797853,39
1,13.89072,0.4707175,40
2,13.04025,0.518872,40
3,13.04025,0.5651964,40
4,13.04025,0.6132213,40
5,12.8273,0.6615413,40
6,12.89072,0.7078922,40
7,12.33576,0.75457,40
8,12.33576,0.8026246,40
9,12.33576,0.849379,40
10,12.33576,0.8994153,40
11,12.33576,0.9511368,40
12,12.06322,0.9971941,40
13,11.96973,1.04474,40
14,12.41278,1.093209,40
15,12.01773,1.142735,40
16,11.544,1.184637,40
17,11.544,1.231574,40
18,11.544,1.281872,40
19,11.544,1.331902,40
20,11.544,1.38319,40
21,11.544,1.435002,40
22,11.544,1.484272,40
23,11.544,1.530549,40
24,11.544,1.572239,40
25,11.544,1.617161,40
26,11.544,1.660393,40
27,11.544,1.703374,40
28,11.544,1.745145,40
29,11.544,1.793022,40
30,11.544,1.835666,40
31,11.544,1.879922,40
32,11.44139,1.92765,40
33,11.44139,1.976312,40
34,11.00304,2.021866,40
35,11.00304,2.065101,40
36,11.00304,2.107643,40
37,10.88649,2.151685,40
38,10.32868,2.196672,40
39,10.32868,2.242221,40
40,10.32868,2.289934,40
41,10.32868,2.329409,40
42,10.32868,2.370598,40
43,10.32868,2.410795,40
44,10.32868,2.454647,40
45,10.12795,2.497113,40
46,10.12795,2.538343,40
47,10.12795,2.582292,40
48,10.12795,2.624092,40
49,10.12795,2.666404,40
50,10.12795,2.709498,40
51,10.12795,2.754189,40
52,10.12795,2.797335,40
53,10.02374,2.841585,40
54,10.02374,2.89113,40
55,10.02374,2.942884,40
56,10.02374,2.989438,40
57,10.02374,3.033774,40
58,10.02374,3.073346,40
59,10.02374,3.118162,40
60,10.02374,3.158478,40
61,9.807379,3.199716,40
62,9.807379,3.240565,40
63,9.807379,3.285407,40
64,9.807379,3.325483,40
65,9.807379,3.365095,40
66,9.807379,3.405516,40
67,9.807379,3.445996,40
68,9.807379,3.491442,40
69,9.807379,3.54191,40
70,9.807379,3.591885,40
71,9.807379,3.638327,40
72,6.702625,3.665836,40
1,12.15672,0.4878752,41
2,12.15672,0.53405,41
3,12.15672,0.5794893,41
4,12.15672,0.6204289,41
5,12.15672,0.6609826,41
6,12.15672,0.7076934,41
7,12.15672,0.7569098,41
8,12.15672,0.8091063,41
9,11.92615,0.8592659,41
10,11.92615,0.9054769,41
11,11.92615,0.9377073,41
12,11.07475,0.9792145,41
13,11.07475,1.024546,41
14,11.07475,1.075452,41
